variant,description,full_ann_return,full_ann_vol,full_max_drawdown,full_sharpe,full_calmar,full_ann_bench,full_excess,oos_2025_ann_return,oos_2025_ann_vol,oos_2025_max_drawdown,oos_2025_sharpe,oos_2025_calmar,oos_2025_ann_bench,oos_2025_excess,rolling_windows,rolling_ann_mean,rolling_excess_mean,rolling_mdd_mean,rolling_sharpe_mean,rolling_positive_excess_rate,family_score
sweep_tvol014_max080_min035_gs075,V2.7目标波动扫描：目标波动14%，风险仓35%-80%,0.07843578791255368,0.09864798556081261,-0.09927777257524995,0.5416814910996091,0.7900639375556237,0.004793629881378436,0.07364215803117524,0.2612075679697068,0.10256030667464511,-0.06070363352667629,2.30310902559052,4.302997247354539,0.21334541399075846,0.04786215397894833,13,0.05448823996671473,0.08475414555638477,-0.02850171810746783,0.6415016227536353,0.6923076923076923,4
sweep_tvol014_max080_min045_gs075,V2.7目标波动扫描：目标波动14%，风险仓45%-80%,0.07840853240958667,0.09890984136319396,-0.09927777257524995,0.5399718741178863,0.7897893997385473,0.004793629881378436,0.07361490252820824,0.26120756796970523,0.10256030667464479,-0.060703633526676515,2.303109025590512,4.302997247354497,0.21334541399075846,0.047862153978946775,13,0.054404733990867996,0.08467063958053801,-0.02864093342135304,0.6399819588345113,0.6923076923076923,4
no_gold_sweep_static_r060_g020_c020,风险策略不含黄金；V2.7静态扫描：60%风险策略 + 20%黄金 + 20%现金,0.07256098527275268,0.0884174161334783,-0.07516177843851013,0.5379142181779301,0.9653973971905793,0.004793629881378436,0.06776735539137424,0.22087393397511668,0.08714789006715581,-0.05524042248846284,2.2476038585004985,3.9984113811085895,0.21334541399075846,0.007528519984358217,13,0.04734158918328967,0.0776074947729597,-0.0269332833385211,0.5693237399475469,0.6153846153846154,4
no_gold_sweep_static_r070_g022_c007,风险策略不含黄金；V2.7静态扫描：70%风险策略 + 22%黄金 + 7%现金,0.0800825395413074,0.10278694821816842,-0.08768058004529167,0.5358904072566979,0.9133440894202629,0.004793629881378436,0.07528890965992896,0.2526938761939739,0.10078177950232133,-0.06510132325487161,2.2592762036785565,3.8815474641687024,0.21334541399075846,0.03934846220321542,13,0.05018205417004029,0.08044795975971031,-0.03143873428548748,0.5695947406972705,0.6153846153846154,4
no_gold_sweep_tvol014_max080_min025_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓25%-80%,0.08122823136252433,0.10505296839632616,-0.09927863584898922,0.5352369592298993,0.8181844025947234,0.004793629881378436,0.07643460148114589,0.23036682843767609,0.10521321896803768,-0.07885163266831141,1.9519108953416178,2.9215226196610513,0.21334541399075846,0.017021414446917627,13,0.04580747798233689,0.07607338357200691,-0.031111302467227042,0.4324137927944295,0.6153846153846154,4
no_gold_sweep_tvol014_max080_min035_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓35%-80%,0.08122823136252433,0.10505296839632616,-0.09927863584898922,0.5352369592298993,0.8181844025947234,0.004793629881378436,0.07643460148114589,0.23036682843767609,0.10521321896803768,-0.07885163266831141,1.9519108953416178,2.9215226196610513,0.21334541399075846,0.017021414446917627,13,0.04580747798233689,0.07607338357200691,-0.031111302467227042,0.4324137927944295,0.6153846153846154,4
sweep_tvol012_max080_min045_gs075,V2.7目标波动扫描：目标波动12%，风险仓45%-80%,0.07793699954743638,0.0989460774550898,-0.09927777257524983,0.5350085714258225,0.7850397679738661,0.004793629881378436,0.07314336966605794,0.260275081131758,0.1026990910855653,-0.06070363352667629,2.290916878083517,4.2876359455053015,0.21334541399075846,0.046929667140999554,13,0.05462210626845973,0.08488801185812976,-0.028643611170365162,0.6427326039251482,0.6923076923076923,4
sweep_tvol008_max080_min025_gs075,V2.7目标波动扫描：目标波动8%，风险仓25%-80%,0.0769804726869705,0.09734982562540338,-0.09927777257524961,0.5339554781226667,0.7754049138101037,0.004793629881378436,0.07218684280559207,0.25186487639004196,0.10497326309457503,-0.060703633526676626,2.1611681841846666,4.149090618757742,0.21334541399075846,0.0385194623992835,13,0.05887703089965501,0.08914293648932503,-0.0281848444240364,0.7125840925796297,0.6923076923076923,4
no_gold_sweep_tvol014_max080_min045_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓45%-80%,0.08120597095854931,0.10529808078659768,-0.09927863584898922,0.5337796333862829,0.8179601811015023,0.004793629881378436,0.07641234107717088,0.23036682843767675,0.10521321896803768,-0.07885163266831119,1.951910895341624,2.921522619661068,0.21334541399075846,0.017021414446918293,13,0.045731609921586286,0.0759975155112563,-0.03125055686665929,0.43080232988672407,0.6153846153846154,4
no_gold_sweep_tvol012_max080_min045_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓45%-80%,0.08084365982141528,0.10514536470660861,-0.09927863584898922,0.5311090981256104,0.8143107439991922,0.004793629881378436,0.07605002994003685,0.22289567598337467,0.10539813869165449,-0.0788516326683113,1.8776012407802058,2.8267731236584965,0.21334541399075846,0.009550261992616216,13,0.045926254174395366,0.07619215976406538,-0.03124958773151832,0.4327715107753454,0.6153846153846154,4
sweep_static_r075_g025_c000,V2.7静态扫描：75%风险策略 + 25%黄金 + 0%现金,0.08130151418119858,0.10609556398766391,-0.0970850856538431,0.5306679380840554,0.8374253741823862,0.004793629881378436,0.07650788429982014,0.30489277707126394,0.11042148044591356,-0.05236849353345485,2.534767474054656,5.822065071940395,0.21334541399075846,0.09154736308050548,13,0.06243390386609658,0.09269980945576659,-0.03186443858574187,0.7512606952461643,0.6923076923076923,4
sweep_tvol010_max080_min045_gs075,V2.7目标波动扫描：目标波动10%，风险仓45%-80%,0.07718033866797436,0.09910835057588421,-0.09927777257524995,0.5264979021926258,0.7774181135004181,0.004793629881378436,0.07238670878659592,0.252475947951051,0.10345229302491019,-0.06070363352667618,2.1988487765687057,4.159157092962163,0.21334541399075846,0.039130533960292535,13,0.05456179074950106,0.08482769633917106,-0.028643611170365076,0.642181286766437,0.6923076923076923,4
sweep_static_r060_g020_c020,V2.7静态扫描：60%风险策略 + 20%黄金 + 20%现金,0.06953405776779742,0.08487645119013122,-0.07516113348506848,0.5246927403696102,0.9251331711437144,0.004793629881378436,0.06474042788641898,0.2432063809453544,0.08833718435673062,-0.04139750949992638,2.4701532263488852,5.874903681000108,0.21334541399075846,0.029860966954595947,13,0.05425208527881552,0.08451799086848556,-0.025289133104444004,0.7217520538562716,0.6153846153846154,4
sweep_static_r070_g022_c007,V2.7静态扫描：70%风险策略 + 22%黄金 + 7%现金,0.07660132324505486,0.09852705554464576,-0.08796021082819805,0.5237274468399459,0.8708633429116136,0.004793629881378436,0.07180769336367643,0.2794805835794607,0.10189928860630526,-0.04904900459376382,2.4973735053505965,5.697986858126665,0.21334541399075846,0.06613516958870225,13,0.058334596793558374,0.08860050238322842,-0.02950009871915221,0.7281042216744675,0.6923076923076923,4
no_gold_sweep_tvol010_max080_min045_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动10%，风险仓45%-80%,0.07976622825151458,0.1049558946386361,-0.09927863584898877,0.5218023098185681,0.8034581415164264,0.004793629881378436,0.07497259837013615,0.2139756180157677,0.10563213671128875,-0.0788516326683113,1.7889974007841134,2.7136485418869416,0.21334541399075846,0.00063020402500924,13,0.045520939886377176,0.07578684547604721,-0.031249587731518255,0.4293119578942287,0.6153846153846154,4
sweep_tvol008_max080_min035_gs075,V2.7目标波动扫描：目标波动8%，风险仓35%-80%,0.07582696275137835,0.09806725747246842,-0.09927777257524961,0.5182867764569392,0.7637858987408662,0.004793629881378436,0.07103333286999991,0.2518648763900446,0.10497326309457512,-0.06070363352667607,2.1611681841846897,4.149090618757824,0.21334541399075846,0.038519462399286164,13,0.05663246129087611,0.08689836688054611,-0.027944771737259393,0.6753344586809416,0.6923076923076923,4
sweep_tvol010_max080_min025_gs050,V2.7目标波动扫描：目标波动10%，风险仓25%-80%,0.07255516567583853,0.09340220907933351,-0.09889727441626761,0.5091439072436322,0.7336417116051879,0.004793629881378436,0.06776153579446009,0.22633432627113348,0.09701363820836718,-0.06271000399413307,2.075319820896779,3.6092220037541147,0.21334541399075846,0.01298891228037502,13,0.045977798190044925,0.07624370377971496,-0.026627676536016158,0.5277920637933715,0.6153846153846154,4
no_gold_sweep_static_r065_g017_c017,风险策略不含黄金；V2.7静态扫描：65%风险策略 + 17%黄金 + 17%现金,0.07260245207985849,0.09407494763384418,-0.08102272623803908,0.5060056186811328,0.8960751563278381,0.004793629881378436,0.06780882219848006,0.21673549458513297,0.09015077608027876,-0.061684519150031925,2.12683132549401,3.5136124520640086,0.21334541399075846,0.0033900805943745116,13,0.04259786613937107,0.07286377172904111,-0.028800078482058403,0.4762916391602397,0.6153846153846154,4
sweep_tvol010_max080_min035_gs050,V2.7目标波动扫描：目标波动10%，风险仓35%-80%,0.0723270420323272,0.09392351019669003,-0.09889727441626761,0.5038891959341939,0.7313350389000218,0.004793629881378436,0.06753341215094877,0.22633432627113392,0.09701363820836721,-0.06271000399413273,2.075319820896783,3.609222003754141,0.21334541399075846,0.012988912280375464,13,0.04552644085754758,0.0757923464472176,-0.0269852914270125,0.5177096859092125,0.6153846153846154,4
sweep_tvol012_max080_min025_gs050,V2.7目标波动扫描：目标波动12%，风险仓25%-80%,0.07258362191287904,0.0944503067727341,-0.09889727441626783,0.5037953135226393,0.733929446906371,0.004793629881378436,0.0677899920315006,0.23346724985896805,0.09690694194094483,-0.06271000399413329,2.1512106943381637,3.7229665920737243,0.21334541399075846,0.020121835868209592,13,0.04491468604541152,0.07518059163508152,-0.027192218611821417,0.5063302944633856,0.6153846153846154,4
sweep_tvol012_max080_min035_gs050,V2.7目标波动扫描：目标波动12%，风险仓35%-80%,0.07258362191287904,0.0944503067727341,-0.09889727441626783,0.5037953135226393,0.733929446906371,0.004793629881378436,0.0677899920315006,0.23346724985896805,0.09690694194094483,-0.06271000399413329,2.1512106943381637,3.7229665920737243,0.21334541399075846,0.020121835868209592,13,0.04491468604541152,0.07518059163508152,-0.027192218611821417,0.5063302944633856,0.6153846153846154,4
no_gold_sweep_tvol010_max080_min025_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动10%，风险仓25%-80%,0.07486283361794377,0.09948698627682659,-0.09889813818637316,0.5011995586960329,0.756969089517793,0.004793629881378436,0.07006920373656533,0.18773746293251015,0.10082844932777242,-0.08081514949391155,1.6140034287692389,2.3230478952050184,0.21334541399075846,-0.025607951058248313,13,0.03718503451700169,0.06745094010667171,-0.0295208783979765,0.30359316869906816,0.6153846153846154,4
sweep_tvol008_max080_min045_gs075,V2.7目标波动扫描：目标波动8%，风险仓45%-80%,0.07460392514505965,0.09922571797200075,-0.09927777257524972,0.4999099644616001,0.7514665489549738,0.004793629881378436,0.06981029526368121,0.25186487639004507,0.10497326309457503,-0.060703633526676515,2.161168184184696,4.149090618757802,0.21334541399075846,0.03851946239928661,13,0.05409815850648942,0.08436406409615944,-0.028643611170365173,0.637979248521341,0.6923076923076923,4
no_gold_sweep_static_r080_g020_c000,风险策略不含黄金；V2.7静态扫描：80%风险策略 + 20%黄金 + 0%现金,0.08243723785310308,0.11522685938019227,-0.09966161087324021,0.4984709134837069,0.8271714367325966,0.004793629881378436,0.07764360797172465,0.2576069085328594,0.10950268239765239,-0.07688962233515384,2.1242119685083276,3.3503469091053377,0.21334541399075846,0.04426149454210093,13,0.04460173636039125,0.07486764195006126,-0.035447628180719046,0.46449046481184847,0.6923076923076923,4
no_gold_sweep_tvol012_max080_min025_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓25%-80%,0.07541502860885885,0.10121832134385739,-0.09889813818637239,0.49808204620969415,0.762552561573405,0.004793629881378436,0.07062139872748041,0.19712022182365718,0.10141699756382153,-0.08081514949391111,1.6971535931670847,2.439149380507041,0.21334541399075846,-0.016225192167101277,13,0.036355696824156465,0.06662160241382649,-0.030136383499657613,0.28319817422748134,0.6153846153846154,4
no_gold_sweep_tvol012_max080_min035_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓35%-80%,0.07541502860885885,0.10121832134385739,-0.09889813818637239,0.49808204620969415,0.762552561573405,0.004793629881378436,0.07062139872748041,0.19712022182365718,0.10141699756382153,-0.08081514949391111,1.6971535931670847,2.439149380507041,0.21334541399075846,-0.016225192167101277,13,0.036355696824156465,0.06662160241382649,-0.030136383499657613,0.28319817422748134,0.6153846153846154,4
no_gold_sweep_static_r075_g019_c006,风险策略不含黄金；V2.7静态扫描：75%风险策略 + 19%黄金 + 6%现金,0.07878399247670509,0.10802518066893027,-0.09342986007825527,0.4978838465592514,0.8432421113626517,0.004793629881378436,0.07399036259532665,0.24163837538201394,0.10265876474779886,-0.07199728260161886,2.110276467033556,3.3562152160528997,0.21334541399075846,0.028292961391255478,13,0.043279360575829526,0.07354526616549956,-0.03319786589950021,0.45787621946257584,0.6153846153846154,4
sweep_tvol008_max080_min025_gs050,V2.7目标波动扫描：目标波动8%，风险仓25%-80%,0.07060176316681721,0.09187262025137395,-0.0988972744162675,0.49635857823631885,0.7138898779924718,0.004793629881378436,0.06580813328543877,0.22267635801352648,0.09664859235875983,-0.06271000399413307,2.045310264631184,3.550890509181905,0.21334541399075846,0.009330944022768017,13,0.046631515169696186,0.0768974207593662,-0.02636628556292745,0.548587030549283,0.6153846153846154,4
no_gold_sweep_tvol010_max080_min035_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动10%，风险仓35%-80%,0.07460297309128117,0.09998555431724888,-0.09889813818637316,0.49610139614662285,0.7543415322004561,0.004793629881378436,0.06980934320990273,0.18773746293251037,0.10082844932777241,-0.08081514949391166,1.6140034287692413,2.323047895205018,0.21334541399075846,-0.02560795105824809,13,0.036683997442873914,0.06694990303254394,-0.029891743766950824,0.29207528149434314,0.6153846153846154,4
sweep_static_r065_g017_c017,V2.7静态扫描：65%风险策略 + 17%黄金 + 17%现金,0.06940590020636828,0.08958860181357657,-0.08102202105469347,0.49566461924220867,0.8566300778835941,0.004793629881378436,0.06461227032498984,0.24101545606100006,0.09002670217392857,-0.046759917630254,2.3994598363012947,5.15431737854605,0.21334541399075846,0.027670042070241596,13,0.0500996224606844,0.08036552805035442,-0.026611683556183527,0.6503314828569356,0.6153846153846154,4
sweep_tvol010_max090_min025_gs075,V2.7目标波动扫描：目标波动10%，风险仓25%-90%,0.07659319711188228,0.10461671698670297,-0.11095796928746093,0.49316398562229685,0.6902901846865169,0.004793629881378436,0.07179956723050385,0.23178615670323888,0.10612850705828714,-0.07224011866843338,1.9484506324928257,3.208551715800572,0.21334541399075846,0.018440742712480418,13,0.047384011381229316,0.07764991697089932,-0.029964778965165542,0.5081937106334734,0.6153846153846154,4
no_gold_sweep_tvol008_max080_min025_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动8%，风险仓25%-80%,0.07518796835544683,0.10181777155505496,-0.09927863584898855,0.49291953250331316,0.7573428836171185,0.004793629881378436,0.0703943384740684,0.22691178251163135,0.10498264244527282,-0.07318016620937173,1.9232872959631155,3.1007278920688233,0.21334541399075846,0.013566368520872896,13,0.048873705713548724,0.07913961130321877,-0.03027328313622932,0.4926532498961055,0.6153846153846154,4
sweep_tvol014_max080_min025_gs050,V2.7目标波动扫描：目标波动14%，风险仓25%-80%,0.07214295577008722,0.0956986970667037,-0.09889727441626761,0.49261857491359307,0.7294736502689748,0.004793629881378436,0.06734932588870879,0.23424074728725297,0.0968641442018181,-0.06271000399413296,2.1601465538300353,3.735301106170686,0.21334541399075846,0.02089533329649451,13,0.04378150321626943,0.07404740880593946,-0.027755669754623975,0.487492438997717,0.6153846153846154,4
sweep_tvol014_max080_min035_gs050,V2.7目标波动扫描：目标波动14%，风险仓35%-80%,0.07214295577008722,0.0956986970667037,-0.09889727441626761,0.49261857491359307,0.7294736502689748,0.004793629881378436,0.06734932588870879,0.23424074728725297,0.0968641442018181,-0.06271000399413296,2.1601465538300353,3.735301106170686,0.21334541399075846,0.02089533329649451,13,0.04378150321626943,0.07404740880593946,-0.027755669754623975,0.487492438997717,0.6153846153846154,4
sweep_tvol012_max080_min045_gs050,V2.7目标波动扫描：目标波动12%，风险仓45%-80%,0.07199720099340956,0.09575530140058763,-0.09889727441626783,0.49080521188899046,0.7279998505354823,0.004793629881378436,0.06720357111203112,0.23346724985896916,0.0969069419409448,-0.06271000399413273,2.1512106943381757,3.722966592073775,0.21334541399075846,0.020121835868210702,13,0.04383208627904952,0.07409799186871954,-0.02789224829640249,0.48831961400133544,0.6153846153846154,4
sweep_tvol014_max080_min045_gs050,V2.7目标波动扫描：目标波动14%，风险仓45%-80%,0.07210843680774848,0.0959841061988317,-0.09889727441626761,0.49079413950225304,0.7291246117080792,0.004793629881378436,0.06731480692637004,0.23424074728725275,0.09686414420181791,-0.06271000399413273,2.1601465538300375,3.7353011061706956,0.21334541399075846,0.02089533329649429,13,0.04369946547746061,0.07396537106713065,-0.02789229922828817,0.4863040954699623,0.6153846153846154,4
no_gold_sweep_tvol012_max090_min025_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓25%-90%,0.08044243856819366,0.11318897767657836,-0.11095893764221998,0.48982188642619123,0.7249748445463238,0.004793629881378436,0.07564880868681523,0.19237819273637635,0.1116998945218635,-0.09243628659562486,1.4984633016248257,2.081197761415503,0.21334541399075846,-0.020967221254382107,13,0.03628511104964109,0.06655101663931112,-0.0334684474552919,0.2375818121908716,0.6153846153846154,4
no_gold_sweep_tvol012_max090_min035_gs075,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓35%-90%,0.08044243856819366,0.11318897767657836,-0.11095893764221998,0.48982188642619123,0.7249748445463238,0.004793629881378436,0.07564880868681523,0.19237819273637635,0.1116998945218635,-0.09243628659562486,1.4984633016248257,2.081197761415503,0.21334541399075846,-0.020967221254382107,13,0.03628511104964109,0.06655101663931112,-0.0334684474552919,0.2375818121908716,0.6153846153846154,4
sweep_static_r080_g020_c000,V2.7静态扫描：80%风险策略 + 20%黄金 + 0%现金,0.07861570950134067,0.10946183767860519,-0.09966074809806558,0.4898118891331211,0.7888332267382068,0.004793629881378436,0.07382207961996223,0.288648655792618,0.10879111260993718,-0.05869873810270365,2.4234392816434513,4.917459303598265,0.21334541399075846,0.07530324180185954,13,0.053978552511927166,0.08424445810159717,-0.03268334826175333,0.649349493306407,0.6923076923076923,4
sweep_static_r075_g019_c006,V2.7静态扫描：75%风险策略 + 19%黄金 + 6%现金,0.0751732753062313,0.1026204728236923,-0.09342904958189568,0.4889207185045014,0.8046028044022625,0.004793629881378436,0.07037964542485287,0.27034134849861235,0.10199166807181605,-0.05489114641571924,2.4055038331744765,4.925044677536456,0.21334541399075846,0.056995934507853896,13,0.05202146483936199,0.08228737042903202,-0.030578876662097004,0.6413519974981821,0.6923076923076923,4
sweep_tvol010_max090_min035_gs075,V2.7目标波动扫描：目标波动10%，风险仓35%-90%,0.07629364239226843,0.10498747291744524,-0.11095796928746093,0.48856916893887087,0.6875904712586532,0.004793629881378436,0.07150001251089,0.23178615670323954,0.106128507058287,-0.07224011866843294,1.9484506324928346,3.208551715800601,0.21334541399075846,0.018440742712481084,13,0.046764318705856546,0.07703022429552658,-0.02990529837768796,0.4969006962780943,0.6153846153846154,4
sweep_tvol012_max090_min025_gs075,V2.7目标波动扫描：目标波动12%，风险仓25%-90%,0.0763076710937951,0.1051247239135261,-0.11095796928746049,0.4880647404696155,0.6877169038314289,0.004793629881378436,0.07151404121241667,0.23715470186972598,0.10552492837289781,-0.0722401186684336,2.0104699916973754,3.2828670030044433,0.21334541399075846,0.023809287878967522,13,0.0460865965638468,0.07635250215351684,-0.029904800045872107,0.485368707313556,0.6153846153846154,4
sweep_tvol012_max090_min035_gs075,V2.7目标波动扫描：目标波动12%，风险仓35%-90%,0.0763076710937951,0.1051247239135261,-0.11095796928746049,0.4880647404696155,0.6877169038314289,0.004793629881378436,0.07151404121241667,0.23715470186972598,0.10552492837289781,-0.0722401186684336,2.0104699916973754,3.2828670030044433,0.21334541399075846,0.023809287878967522,13,0.0460865965638468,0.07635250215351684,-0.029904800045872107,0.485368707313556,0.6153846153846154,4
no_gold_sweep_tvol014_max080_min025_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓25%-80%,0.07494909127700478,0.10286129558367844,-0.09889813818637294,0.48559655984860517,0.7578412764026322,0.004793629881378436,0.07015546139562634,0.20385327309929147,0.10161762232856125,-0.08081514949391133,1.7600615818485048,2.522463602132542,0.21334541399075846,-0.009492140891466994,13,0.03511749058785925,0.06538339617752928,-0.030775196235880823,0.26288797349483795,0.6153846153846154,4
no_gold_sweep_tvol014_max080_min035_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓35%-80%,0.07494909127700478,0.10286129558367844,-0.09889813818637294,0.48559655984860517,0.7578412764026322,0.004793629881378436,0.07015546139562634,0.20385327309929147,0.10161762232856125,-0.08081514949391133,1.7600615818485048,2.522463602132542,0.21334541399075846,-0.009492140891466994,13,0.03511749058785925,0.06538339617752928,-0.030775196235880823,0.26288797349483795,0.6153846153846154,4
no_gold_sweep_tvol012_max080_min045_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动12%，风险仓45%-80%,0.07475837461259616,0.10247448482873,-0.09889813818637239,0.4855684290168373,0.7559128612888028,0.004793629881378436,0.06996474473121772,0.19712022182365674,0.10141699756382139,-0.08081514949391133,1.6971535931670827,2.4391493805070286,0.21334541399075846,-0.01622519216710172,13,0.035162616009611077,0.06542852159928109,-0.030905027623478055,0.2630644975434638,0.6153846153846154,4
sweep_tvol014_max090_min025_gs075,V2.7目标波动扫描：目标波动14%，风险仓25%-90%,0.07638367674556434,0.10585017751265384,-0.11095796928746071,0.4854377947492973,0.6884018988097722,0.004793629881378436,0.07159004686418591,0.24289030442746506,0.10509497765084669,-0.0722401186684325,2.073270381686119,3.362263364243383,0.21334541399075846,0.029544890436706606,13,0.04443476028444621,0.07470066587411624,-0.030462244747896453,0.46096171357833343,0.6153846153846154,4
sweep_tvol014_max090_min035_gs075,V2.7目标波动扫描：目标波动14%，风险仓35%-90%,0.07638367674556434,0.10585017751265384,-0.11095796928746071,0.4854377947492973,0.6884018988097722,0.004793629881378436,0.07159004686418591,0.24289030442746506,0.10509497765084669,-0.0722401186684325,2.073270381686119,3.362263364243383,0.21334541399075846,0.029544890436706606,13,0.04443476028444621,0.07470066587411624,-0.030462244747896453,0.46096171357833343,0.6153846153846154,4
sweep_tvol010_max080_min045_gs050,V2.7目标波动扫描：目标波动10%，风险仓45%-80%,0.07135352292037345,0.09552953855078943,-0.09889727441626761,0.48522712056992756,0.7214912983348761,0.004793629881378436,0.06655989303899501,0.22633432627113326,0.09701363820836721,-0.06271000399413296,2.075319820896776,3.6092220037541174,0.21334541399075846,0.012988912280374798,13,0.043773585837739055,0.0740394914274091,-0.027892248296402612,0.48775914665416437,0.6153846153846154,4
sweep_tvol014_max090_min045_gs075,V2.7目标波动扫描：目标波动14%，风险仓45%-90%,0.07635647350270003,0.10609425514592688,-0.11095796928746071,0.48406460304624405,0.6881567317159708,0.004793629881378436,0.07156284362132159,0.2428903044274644,0.10509497765084645,-0.07224011866843283,2.0732703816861173,3.362263364243358,0.21334541399075846,0.02954489043670594,13,0.04435042117583754,0.07461632676550757,-0.030601460061781684,0.4593981944427554,0.6153846153846154,4
no_gold_sweep_tvol014_max080_min045_gs050,风险策略不含黄金；V2.7目标波动扫描：目标波动14%，风险仓45%-80%,0.07491938583534052,0.10312678112296624,-0.09889813818637294,0.48405841132399624,0.7575409123896286,0.004793629881378436,0.07012575595396209,0.2038532730992917,0.10161762232856145,-0.08081514949391111,1.7600615818485037,2.522463602132552,0.21334541399075846,-0.009492140891466772,13,0.035042824259211784,0.0653087298488818,-0.030911864088099095,0.26162397046692415,0.6153846153846154,4
