date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2024-08-20,0.391,0.384,0.392,0.383,2453967,189238050.0,2.31,-1.54,-0.006,2.88
2024-08-21,0.383,0.382,0.388,0.381,1905355,146226912.0,1.82,-0.52,-0.002,2.24
2024-08-22,0.383,0.376,0.383,0.375,2349815,177210667.0,2.09,-1.57,-0.006,2.76
2024-08-23,0.374,0.374,0.375,0.369,2233083,166090674.0,1.6,-0.53,-0.002,2.62
2024-08-26,0.373,0.373,0.377,0.371,1742110,130091383.0,1.6,-0.27,-0.001,2.04
2024-08-27,0.372,0.367,0.372,0.365,2260206,166114227.0,1.88,-1.61,-0.006,2.65
2024-08-28,0.366,0.367,0.369,0.364,1897700,139099404.0,1.36,0.0,0.0,2.23
2024-08-29,0.365,0.372,0.374,0.363,2363537,174833037.0,3.0,1.36,0.005,2.77
2024-08-30,0.371,0.385,0.388,0.371,3950656,302232903.0,4.57,3.49,0.013,4.64
2024-09-02,0.383,0.371,0.386,0.37,2823732,212730964.0,4.16,-3.64,-0.014,3.31
2024-09-03,0.37,0.373,0.377,0.37,2077320,155052054.0,1.89,0.54,0.002,2.44
2024-09-04,0.369,0.37,0.373,0.367,2138504,158251074.0,1.61,-0.8,-0.003,2.51
2024-09-05,0.37,0.37,0.374,0.367,2039058,151039266.0,1.89,0.0,0.0,2.39
2024-09-06,0.371,0.364,0.371,0.363,1901578,139158243.0,2.16,-1.62,-0.006,2.23
2024-09-09,0.362,0.362,0.367,0.36,1914612,138814352.0,1.92,-0.55,-0.002,2.25
2024-09-10,0.362,0.365,0.367,0.357,3020998,218332975.0,2.76,0.83,0.003,3.54
2024-09-11,0.363,0.363,0.365,0.361,1621789,117698745.0,1.1,-0.55,-0.002,1.9
2024-09-12,0.365,0.36,0.368,0.359,2130248,154671853.0,2.48,-0.83,-0.003,2.5
2024-09-13,0.359,0.354,0.362,0.354,2522942,180584205.0,2.22,-1.67,-0.006,2.96
2024-09-18,0.356,0.352,0.357,0.348,2078655,145807637.0,2.54,-0.56,-0.002,2.44
2024-09-19,0.353,0.355,0.36,0.349,2551700,181006463.0,3.13,0.85,0.003,2.99
2024-09-20,0.356,0.352,0.357,0.349,2484261,174603969.0,2.25,-0.85,-0.003,2.91
2024-09-23,0.352,0.348,0.356,0.348,2215989,155530313.0,2.27,-1.14,-0.004,2.6
2024-09-24,0.351,0.363,0.363,0.346,4943473,351298835.0,4.89,4.31,0.015,5.8
2024-09-25,0.368,0.365,0.374,0.364,4780757,353222673.0,2.75,0.55,0.002,5.61
2024-09-26,0.364,0.381,0.382,0.363,5787589,429645515.0,5.21,4.38,0.016,6.79
2024-09-27,0.389,0.409,0.409,0.386,4015756,316490275.0,6.04,7.35,0.028,4.71
2024-09-30,0.433,0.45,0.45,0.425,8554159,755039219.0,6.11,10.02,0.041,10.04
2024-10-08,0.495,0.495,0.495,0.495,6194190,612605396.0,0.0,10.0,0.045,7.27
